DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-05-26,21.27,18.85,18.38,18.05,19.46,21.2,23.75,24.55,21.8,22.07,23.93,25.03,26.22,32.06,33.48,37.78,45.98,42.56,33.58,41.7,44.99,32.5,24.28,21.34
2023-05-25,23.75,21.1,20.39,19.86,20.93,24.02,30.06,28.68,24.66,23.66,24.81,27.3,27.65,32.03,33.87,31.96,39.81,40.01,33.34,40.84,46.25,32.07,26.95,22.23
2023-05-24,23.21,20.66,20.17,20,20.6,23.37,30.75,25.52,21.96,23.02,24.98,27.48,29.65,33.84,35.5,38.67,50.97,45.73,37.59,38.62,48.33,29.68,26.92,23.03
2023-05-23,18.85,16.75,15.78,15.8,16.93,20.52,24.72,21.08,17.21,17.29,19.35,23,25.99,31.06,40.93,49.48,61.9,45.64,32.28,36.28,33.73,26.16,23.74,21.72
2023-05-22,20.43,19.3,19.27,19.52,20.77,23.68,26.99,24.84,21.25,20.79,22.19,22.72,23.11,25.63,29.64,35.74,49.24,49.21,42.89,48.88,43.97,28.24,24.19,21.43
2023-05-21,23.96,22.73,21.81,20.65,20.82,20.61,22.62,22.25,22.29,22.27,21.88,22.29,22.64,22.74,24.04,24.66,24.96,26.28,29.53,42.69,52.52,31.67,25.55,22.82
2023-05-20,18.4,17.39,17.51,17.41,17.85,19.14,20.77,21,21.04,19.23,20.02,22.59,22.76,25.75,28.65,28.58,40.45,45.68,50.37,74.4,66.9,36,27.6,26.46
2023-05-19,20.7,19.75,18.44,17.64,17.8,18.74,22.56,19.74,17.3,17.51,19.23,22.51,28.76,37.14,54.33,73.76,78.39,46.4,28.29,35.72,36.43,26.33,22.86,21.36
2023-05-18,18.44,16.61,16.17,15.77,16.49,19.6,21.48,19.15,15.41,15.73,15.56,18.57,18.87,20.54,21.5,26.12,29.64,30.36,33.4,57.88,56.31,28.43,24.61,20.74
2023-05-17,19.48,17.35,15.93,15.51,16.04,20.78,24.66,21.99,19.71,20.66,21.64,23.76,25.58,29.58,32.85,42.28,47.34,44.73,51.91,94.45,94.99,31.98,23.3,21.05
2023-05-16,24.89,20.88,19.78,19.69,19.93,23.36,32.75,26.79,23.37,22.24,21.84,24.16,26.73,29.97,32,35.11,56,77.53,84.72,192.22,209.61,71.53,27.93,22.97
2023-05-15,21.2,19.79,18.89,18.18,18.48,20.36,27.38,24.72,20.64,20.15,21.3,23.81,25.1,26.27,33.12,43.69,60.05,70.94,77.72,172.4,222.97,102.44,33.15,26.67
2023-05-14,30.9,26.14,25.75,27.71,27.67,26.3,28.42,24.75,22.45,21.25,22.98,24.33,25.92,24.31,25.36,28.46,38.9,48.54,50.68,102.02,121.16,52.78,32.33,32.87
2023-05-13,23.99,22.53,22.45,23.37,24.6,24.83,27.58,27.82,24.47,20.68,21.49,20.89,21.1,19.12,19.87,21.78,22.48,24.43,33.27,47.77,74.18,45.07,32.32,32.17
2023-05-12,25.26,19.83,16.42,16.13,17.66,21.65,29.94,27.1,17.24,16.51,17.37,19.88,25.2,33.35,32.73,38.03,46.75,44.82,36.03,43.31,45.77,29.67,25.75,22.2
2023-05-11,15.34,13.75,13.45,15.47,17.4,23.96,30.33,22.79,16.02,14.25,15.03,16.36,17.8,19.72,17.33,19.03,20.47,20.23,27.43,83.48,163.36,59.76,42.56,35.95
2023-05-10,18.23,15.8,15.63,17.48,20.01,23.77,31.91,32.51,20.64,18.42,18.04,17.44,15.71,17.74,16.82,18.41,20.14,21.78,22.74,29.76,39.9,21.06,17.62,19.88
2023-05-09,17.39,14.3,12.27,12.09,14.58,19.91,23.4,21.62,15.84,16.26,17.52,19.46,21.91,24.78,27.23,27.94,28.08,20.36,20.5,32.56,47.14,24.19,19.82,19.37
2023-05-08,13.88,10.47,10.48,12.18,16.55,21.87,24.6,23.23,15.35,13.2,15.72,21.67,31.74,58.08,90.07,129.31,185.17,200.07,85.7,106.92,90.44,31.19,25.24,21.34
2023-05-07,21.35,17.95,17.42,17.43,17.26,20.49,24.75,21.37,16.95,15.62,17.7,21.26,26.07,29.7,23.17,22.31,24.75,22.51,29.56,61.02,100.61,35.14,25.53,22.09
2023-05-06,23.59,19.49,19.92,19.56,20.69,24.36,25.45,26.18,17.3,16.07,19.09,24.04,36.21,54.67,61.56,72.77,79.95,80.22,61.15,116.65,112.22,44.51,31.32,28.26
2023-05-05,4.9,4.76,4.89,5,5.56,13.23,19.45,17.53,9.07,10.19,15.33,18.36,31.99,41.96,60.93,54.03,57.33,60.54,35.52,104.51,121,55.95,36.14,35.15
2023-05-04,16.05,12.29,11.97,11.35,12.7,17.13,17.08,12.44,12.23,10.86,11.77,10.42,7.78,4.66,2.3,0.23,0.83,5.41,13.41,33.13,55.91,24.24,14.5,9.66
2023-05-03,26.75,26.56,26.77,31.77,32.96,40.49,49.21,42.06,27.46,18.95,18.95,19.54,19.48,23.87,28.2,34.81,49.72,54.52,51.09,83.15,61.21,30.89,19.9,17.13
2023-05-02,19.33,17.04,18.86,19.73,23.08,29.24,32.35,30.45,26.64,25.28,22.08,20.87,21.25,23.4,24.47,26.1,32.88,29.85,30.93,52.59,64.42,46.45,28.51,26.6
2023-05-01,15.56,14.68,16.21,16.81,18.1,21.59,27.98,19.71,13.03,12.93,14.15,15.3,17.83,21.28,23.58,26.78,31.62,36.09,36.16,77.33,55.67,31.39,25.17,20.01
2023-04-30,35.01,35.53,28.61,26.25,21.86,21.08,22.64,18.08,12.18,12.71,12.8,12.47,11.96,12.41,13.05,14.57,15.81,19.1,21.35,34.59,30.61,16.12,14.48,15.71
2023-04-29,20.94,19.95,18.56,14.27,12.12,12.75,14.25,14.23,11.98,9.76,5.22,2.15,1,4.75,6.92,10.97,10.85,14.02,15.73,48.6,113.96,87.4,62.18,54.96
2023-04-28,11.72,7.96,6.89,5.69,7.4,13.48,16.64,17.68,6.85,3.57,2.31,0.7,0.32,-1.19,-2.33,-2.05,-1.32,-0.27,0.04,3.59,16.39,16.37,19.66,23.32
2023-04-27,19.72,20.18,18.64,17.77,17.74,20.45,35.63,30.73,14.68,12.41,13.77,16.16,17.58,19.27,20.75,22.97,23.75,27.73,56.04,220.34,242.93,70.45,43.41,19.53
2023-04-26,14.74,13.81,12.94,15.36,18.91,23.29,31.75,32.56,16.8,12.61,13.54,16.98,20.29,21.53,21.68,23.95,23.6,22.58,24.32,46.56,52.28,36.81,26.71,27.22
2023-04-25,23.89,22.15,23.44,22.1,22.89,28.45,45.44,39.45,21.64,13.24,10.81,9.99,9.94,11.26,13,16.76,20.1,22.18,25.47,46.64,46.46,21.51,17.68,16.55
2023-04-24,43.03,42.71,44.13,44.81,45.71,53.6,101.2,94.99,52.11,38.43,32.56,25.84,20.91,16.65,15.41,15.82,15.51,15.86,14.86,23.03,29.23,16.74,16.28,17.04
2023-04-23,18.61,18.71,18.26,19.51,20.14,21.61,18.91,20.79,21.47,23.24,24.6,26.47,29.18,30.43,31.21,31.55,34.15,44.49,47.02,67.04,88.17,51.08,41.94,37.28
2023-04-22,8.6,5.12,3.01,4.09,6.12,11.21,12.88,13.74,6.44,3.4,3.86,5.85,10.61,14.01,17.33,16.35,16.57,14.86,13.2,22.3,18.37,7.94,7.73,9.52
2023-04-21,24.04,22.64,23.28,24.44,23.18,23.29,26.19,21.25,12.34,9.59,9.42,11.54,13.4,16.21,22.73,25.8,42.56,48.8,101.59,260.9,271.24,76.32,31.39,22.97
2023-04-20,2.64,0.61,0.92,0.97,5.02,22.25,35.11,37.07,19.43,12.65,15.4,20.83,23.17,30,40.87,49.1,76.43,87.35,95.76,211.95,192.88,91.95,63.1,38.95
2023-04-19,-3.02,-4.08,-3.1,-3.58,-2.77,0.66,7.92,9.55,0.7,-0.24,1.27,5.09,7.32,9.88,6.59,3.64,3.33,4.28,5.76,31.68,39.96,10.6,3.29,2.95
2023-04-18,-2.53,-3.35,-4.42,-4.56,-3.42,0.4,8.29,9.91,2.29,0.01,0.06,0.3,1.7,5.97,6.17,7.06,7.34,7.09,13.87,28.22,30.82,13.25,5.47,2.4
2023-04-17,7.89,2.6,0.46,1.65,2.58,6.75,11.38,13.9,6.33,2.57,-0.89,-1.93,-2.83,-2.02,-1.66,-1.45,-0.7,1.07,4.98,20.42,24.79,6.03,2,1.35
2023-04-16,17.32,16.11,17.8,18.52,19.67,25.48,25.39,25.24,16.62,11.71,12.34,14.91,15.49,16.07,16.85,18.7,19.92,26.28,39.15,139.92,113.7,43.96,22.8,17.06
