DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
17/06/2023,119.6,82.2,214.1,175.6,79.1,69.5,69.3,43.8,109.9,94,81.1,51.3,37.1,40.4,46.5,51.8,157.5,171.7,189.3,43,23.3,241.3,224.6,171.4
21/06/2023,155.5,132.8,63.4,42.6,62.8,34.5,31.9,20.4,22.9,39.5,6.2,5.8,14.1,14.6,25.1,82.3,185.3,261.8,234,142.5,117.5,103.3,78.9,83.9
22/06/2023,59.3,38.7,18.6,34.2,52.5,48.8,61.3,93.4,61.2,30.8,25.9,6.1,7.3,6.2,2.9,20.6,118.5,195.1,205.6,178.8,195.8,78.9,24,47.9
25/06/2023,59.2,19.8,12.4,39.1,83.3,97.9,151.3,178.6,204.4,237.2,226.1,192.1,177.5,133.7,98.3,60.1,43.7,30.3,25.6,47.9,82.1,66.4,82.4,101.6
26/06/2023,98.8,106.7,164.3,132.2,114.7,86,88.2,76.6,86.9,14.9,11,13.9,39.1,28.4,45.5,46.9,49.4,63.7,94.1,127.4,191.5,153.3,164.8,122.2
02/07/2023,74.8,87.4,67.1,71.6,46,29.1,66.3,44.7,12.4,1.9,1,4.1,7.6,11.5,17.7,31.7,30.8,41.8,50.1,229.8,252.3,36.1,8.2,49.1
04/07/2023,18.3,50.2,79.9,109.3,85.1,55.9,29.8,24.3,11.7,19.1,36.7,32.4,23.1,24.7,23.7,20.5,37,34.4,38.1,45.1,61.5,115.1,127.6,154.9
05/07/2023,202.4,162.8,174.7,178.1,176.5,94.4,42.3,33.9,100.3,77.9,40.1,32.8,29.8,32.5,28.2,51.9,69,102.9,164.6,123.4,98.5,224.4,204,170.7
06/07/2023,174.7,239.5,214.2,121.2,265.4,237.3,213.7,130.3,48.7,38.1,83.9,78,88.5,80.7,64.2,68.4,85.9,108.7,110.2,136.9,135.8,112.6,179.4,222.8
07/07/2023,224.2,124.4,204.8,152.9,116.8,76.1,108.8,100.3,130,159.1,175.9,188.1,234.8,214.7,257,258.2,235.1,250.2,131.7,57.8,32.7,45.8,53,167.5
11/07/2023,94.1,95.6,150,24.6,4.2,13.9,6.8,27,8.3,43.8,100,154.3,164.3,90.7,58.7,134.4,101.4,105.9,95,131.4,212.4,212.6,234.6,223.1
13/07/2023,36.8,47.7,34.7,37.6,59.6,109.7,108.4,52.8,47.3,76.1,53,6.3,1.6,1.3,10.1,28.1,96.6,177.6,121.8,54,150.1,121.6,72.6,79.8
14/07/2023,196.2,140.2,198,103.2,52.7,64.9,115.2,27.1,10.8,21.8,78.1,124.3,93.9,69.7,108.3,96,94.8,60,43.6,30.4,29.2,29.5,28.9,35.3
15/07/2023,83.1,144.9,71.5,126.9,96.8,147.5,165,131.9,84.5,34.1,34.9,107.3,29.3,21.9,8.7,8.3,14.8,29.7,62.4,48.9,102.5,72,50.5,11.3
16/07/2023,145.7,202.1,69.2,10.9,0.1,1.1,12.6,40.8,64.1,54.7,39.6,11.7,9.9,5.9,14.2,21.3,19.4,12.4,24.9,46.2,45.8,108.4,167.3,190.3
17/07/2023,148.1,136.2,102.2,120.4,83.2,101.8,153.4,125.9,133.5,134.9,135.2,69.8,115.5,156,124.8,111.5,115.9,129.6,115.3,161.3,161.9,189.3,211.4,192
20/07/2023,118.3,56.2,78.8,73.6,89.6,38.6,7.9,9,0.9,3.1,22,12.7,6.3,13.5,30.4,42.5,95.7,78.3,73.3,87.4,124.6,67.4,38.9,96
21/07/2023,144.2,53.1,140.7,228.4,186.2,171.4,103.2,66.3,27.4,0.6,7.1,70.7,56.1,83.6,100.6,72.6,62.5,85.6,77,87.9,53.6,46.6,35.5,53.2
22/07/2023,27.8,18.6,40.3,41.8,8,1.8,4.8,6.2,4.3,17.9,3.8,1.2,1.8,4.2,2.8,0.9,1.9,10.2,13.5,47.3,156.3,150.2,145.7,131.4
23/07/2023,69.8,69,41.2,31.3,53.1,96.7,11.1,49.3,131.6,135.5,111.1,113.7,70,38.1,54.2,42,37.4,37.6,38.1,39.2,49.3,44.6,110.7,113.6
24/07/2023,144.6,151.8,149.3,142.6,114.3,119.3,145,93.9,190.8,186.9,239.1,199.3,172.5,165.8,168.8,155.1,146.8,171.1,229,201.9,155,142.3,197.9,223
25/07/2023,184.2,230.5,227.5,200.8,223.8,237.1,210.9,250.4,193.3,183.4,152.6,155.1,228.3,229,237.7,242.1,238.4,259.2,255.4,214.6,201.7,177.8,161.4,234.5
27/07/2023,159.2,114.5,161.4,164.1,96,83.3,66.7,47.5,46.5,44,53.2,74.5,102.7,93.6,149.8,146.3,162.3,144.6,135.2,111.4,126.3,127.9,44.4,37.1
28/07/2023,25,42.2,70.8,63.4,114.6,88.7,61.8,95.3,57.3,70,49.2,55.1,46.3,58.4,90.9,57.8,66.6,59,45.2,47.9,46.3,78.4,165.3,171
29/07/2023,131.9,107.1,38.8,46.9,83.1,2.7,21.7,15.6,28.8,22.8,19.5,8.2,14,24.7,21.3,25.4,99.1,91.4,91.3,89.3,36,28.8,60.8,63
05/08/2023,92.5,88.3,97.7,97.1,133.9,178.1,110.3,83.6,77.6,47.6,7.3,136,123.1,183.7,208.3,170,75.6,108.1,116.7,171.3,203,191.6,221.8,144
14/08/2023,138.1,264,265.4,258.8,191.9,119.1,137.9,132.7,110.5,55.9,82.5,82.6,63.1,65.1,48.2,34.5,35.4,29.1,24.5,18.9,3.1,3.6,5.7,12.3
