DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
31/08/2023,42,5,41,8,45,4,39,2,38,8,39,1,43,8,40,8,21,4,21,6,25,4,37,8,64,9,71,7,99,8,145,0,611,6,168,6,393,5,315,9,63,3,33,7,42,8,34,0
05/09/2023,28,1,25,2,22,7,21,1,21,1,23,9,27,9,35,7,25,0,26,2,32,7,55,4,55,2,72,1,647,7,879,9,927,5,1885,3,2695,5,4351,6,2575,3,146,9,82,5,26,0
06/09/2023,25,4,25,1,24,8,25,9,26,9,31,6,31,1,26,0,24,5,23,5,27,4,59,2,134,2,460,8,553,4,3538,0,3896,8,893,1,2555,8,5257,6,1536,9,69,6,71,2,30,2
07/09/2023,25,9,21,8,20,0,18,8,18,8,20,1,22,2,22,1,20,5,21,6,23,1,26,3,39,5,64,8,61,5,135,3,1063,4,453,7,1893,8,3885,7,157,4,47,4,30,0,25,2
08/09/2023,22,6,19,5,16,9,16,3,16,6,17,9,19,9,20,4,18,5,19,3,24,1,30,5,39,4,78,9,135,7,661,2,3349,7,2074,2,2057,2,551,8,65,5,30,9,27,1,22,9
17/09/2023,38,0,31,0,35,9,37,2,37,8,31,2,22,5,22,2,18,9,17,3,19,1,22,7,24,8,36,6,26,9,42,1,40,1,43,3,481,8,81,0,107,5,34,4,37,2,23,3
23/09/2023,27,0,22,1,25,2,24,8,22,3,25,0,27,5,29,5,18,7,18,2,23,1,32,4,46,9,55,1,40,4,70,7,96,8,141,6,588,9,364,7,77,0,60,7,66,9,26,7
24/09/2023,24,5,24,0,22,6,21,8,22,4,22,8,23,2,24,5,22,6,21,0,23,9,41,7,53,3,88,1,138,5,241,1,607,1,346,7,254,3,141,2,40,1,31,2,32,6,25,9
25/09/2023,23,7,22,6,23,1,23,4,24,3,35,3,53,5,47,3,43,0,29,3,42,5,39,4,37,5,39,9,54,4,66,5,63,0,40,7,175,4,168,2,43,2,40,5,56,1,43,3
26/09/2023,48,2,40,1,37,1,33,1,39,8,41,5,47,4,39,7,22,2,21,3,21,5,25,6,47,7,63,2,66,0,75,3,101,6,73,1,235,5,94,8,43,2,38,4,41,4,26,9
